,index_x,article_order,fp_timestamp,headline,src_x,url,index_y,article_id_x,num_neg,num_tweets,prop_neg,sis,zsis,article_id_y,fp_url,status_id,level_0,index,link_name,num_angries,num_comments,num_hahas,num_likes,num_loves,num_reactions,num_sads,num_shares,num_thankfuls,num_wows,status_link,status_message,status_published,status_type,retrieved_time,src_y,prop_neg_fb,prop_angry_fb
205,195,2.0,2016-09-20-0741,"WRONG MESSAGE?<br/> Trump Jr draws outrage for refugees, Skittles tweet",fox,http://www.foxnews.com/politics/2016/09/20/trump-jr-draws-outrage-after-likening-syrian-refugees-to-poisoned-skittles.html,408,2016-09-20-0741-fox-2,34,288,0.118055555556,0.116989086105,0.655628985363,2016-09-20-0741-fox-2,http://www.foxnews.com/politics/2016/09/20/trump-jr-draws-outrage-after-likening-syrian-refugees-to-poisoned-skittles.html,15704546335_10154627229081336,3001.0,1,Trump Jr. Draws Outrage After Likening Syrian Refugees To Poisoned Skittles,178,2383,422,1154,69,1866,3,235,0,41,http://www.foxnews.com/politics/2016/09/20/trump-jr-draws-outrage-after-likening-syrian-refugees-to-poisoned-skittles.html,"John Legend tweeted in response to Donald Trump Jr.'s Skittles analogy: 

""By that logic, you would take everyone's guns away. Because someone is gonna kill somebody at some point. But I guess that doesn't count.""",2016-09-20 07:24:57,link,2016-09-20-1003,fox,0.0969989281886,0.0953912111468
206,206,1.0,2016-09-20-0741,Suspect’s family life shadowed by financial troubles and violence,wap,https://www.washingtonpost.com/world/national-security/bomb-suspects-family-life-shadowed-by-financial-troubles-and-violence/2016/09/19/29e140f4-7ea9-11e6-9070-5c4905bf40dc_story.html,325,2016-09-20-0741-wap-1,6,32,0.1875,0.165292537536,1.46106231468,2016-09-20-0741-wap-1,https://www.washingtonpost.com/world/national-security/bomb-suspects-family-life-shadowed-by-financial-troubles-and-violence/2016/09/19/29e140f4-7ea9-11e6-9070-5c4905bf40dc_story.html,6250307292_10154154728297293,3022.0,5,Bomb suspect's family life shadowed by financial troubles and violence,6,22,0,54,0,76,8,8,0,8,https://www.washingtonpost.com/world/national-security/bomb-suspects-family-life-shadowed-by-financial-troubles-and-violence/2016/09/19/29e140f4-7ea9-11e6-9070-5c4905bf40dc_story.html?tid=sm_fb,"""They were angry,"" said one neighboring business owner, and city officials in Elizabeth said there was acrimony with the family.",2016-09-20 07:00:00,link,2016-09-20-1003,wap,0.184210526316,0.0789473684211
207,207,2.0,2016-09-20-0741,An unassuming life before a rampage in a Minnesota mall,wap,https://www.washingtonpost.com/business/economy/an-unassuming-life-before-a-suspects-rampage-in-a-minnesota-mall/2016/09/19/f2a608f0-7e7a-11e6-9070-5c4905bf40dc_story.html,789,2016-09-20-0741-wap-2,16,78,0.205128205128,0.193045291721,1.92382413686,2016-09-20-0741-wap-2,https://www.washingtonpost.com/business/economy/an-unassuming-life-before-a-suspects-rampage-in-a-minnesota-mall/2016/09/19/f2a608f0-7e7a-11e6-9070-5c4905bf40dc_story.html,6250307292_10154153718127293,3038.0,21,An unassuming life before a suspect's rampage in a Minnesota mall,6,33,1,44,1,80,18,16,0,10,http://wapo.st/2dcbYTx,"He put on a security guard's uniform, parked outside the shopping mall of the small Minnesota city where he'd grown up, then headed inside, wielding a large knife.",2016-09-19 19:18:45,link,2016-09-20-1003,wap,0.3,0.075
208,208,3.0,2016-09-20-0741,Trump claims ‘open immigration system’ made attacks possible,wap,https://www.washingtonpost.com/news/fact-checker/wp/2016/09/20/trumps-claim-linking-new-york-bombing-to-an-extremely-open-immigration-system/,331,2016-09-20-0741-wap-3,8,125,0.064,0.0650160460091,-0.210992704809,2016-09-20-0741-wap-3,https://www.washingtonpost.com/news/fact-checker/wp/2016/09/20/trumps-claim-linking-new-york-bombing-to-an-extremely-open-immigration-system/,6250307292_10154154899922293,3020.0,3,Trump's claim linking New York bombing to an 'extremely open immigration system',81,105,19,82,1,195,4,44,0,8,https://www.washingtonpost.com/news/fact-checker/wp/2016/09/20/trumps-claim-linking-new-york-bombing-to-an-extremely-open-immigration-system/?tid=sm_fb,"Trump conflates information about Syrian refugees, homegrown radicalization and the bombings in New Jersey and New York.",2016-09-20 08:00:00,link,2016-09-20-1003,wap,0.435897435897,0.415384615385
209,209,4.0,2016-09-20-0741,"Black man fatally shot by Tulsa police was unarmed, chief says, as ‘disturbing’ video is released",wap,https://www.washingtonpost.com/news/post-nation/wp/2016/09/19/man-fatally-shot-by-tulsa-police-was-unarmed-chief-says-as-disturbing-video-is-released/,432,2016-09-20-0741-wap-4,83,282,0.294326241135,0.28816649685,3.50991760777,2016-09-20-0741-wap-4,https://www.washingtonpost.com/news/post-nation/wp/2016/09/19/man-fatally-shot-by-tulsa-police-was-unarmed-chief-says-as-disturbing-video-is-released/,6250307292_10154153328452293,3042.0,26,"Man fatally shot by Tulsa police was unarmed, chief says as 'disturbing' video is released",2194,656,10,2065,16,5588,1165,3788,0,138,https://www.washingtonpost.com/news/post-nation/wp/2016/09/19/man-fatally-shot-by-tulsa-police-was-unarmed-chief-says-as-disturbing-video-is-released/?tid=sm_fb,"""We will do the right thing, we will not cover anything up,""  the police chief said.",2016-09-19 16:56:18,link,2016-09-20-1003,wap,0.601109520401,0.392627057981
210,211,6.0,2016-09-20-0741,"For $805 a night at the Trump hotel, you deserve what you get",wap,https://www.washingtonpost.com/lifestyle/style/for-805-a-night-at-the-trump-hotel-you-should-get-what-you-deserve/2016/09/18/3056e13e-79de-11e6-ac8e-cf8e0dd91dc7_story.html,739,2016-09-20-0741-wap-6,7,55,0.127272727273,0.121068697773,0.723654252928,2016-09-20-0741-wap-6,https://www.washingtonpost.com/lifestyle/style/for-805-a-night-at-the-trump-hotel-you-should-get-what-you-deserve/2016/09/18/3056e13e-79de-11e6-ac8e-cf8e0dd91dc7_story.html,6250307292_10154152561667293,1717.0,10,"For $805 a night at the Trump Hotel, you deserve what you get",12,104,68,137,3,228,2,32,0,6,http://wapo.st/2cymNhr,"The lookie-loos at the Trump International have not put on their Sunday best to roam around one of the ""great hotels in the world.""",2016-09-19 12:09:19,link,2016-09-19-1723,wap,0.0614035087719,0.0526315789474
211,219,14.0,2016-09-20-0741,U.N. suspends aid convoys in Syria after bombing,wap,https://www.washingtonpost.com/world/end-of-syria-cease-fire-marked-by-new-offensive-and-bombing-of-aid-convoy/2016/09/20/92aead0c-7eb7-11e6-ad0e-ab0d12c779b1_story.html,267,2016-09-20-0741-wap-14,18,182,0.0989010989011,0.0980813185879,0.340352422493,2016-09-20-0741-wap-14,https://www.washingtonpost.com/world/end-of-syria-cease-fire-marked-by-new-offensive-and-bombing-of-aid-convoy/2016/09/20/92aead0c-7eb7-11e6-ad0e-ab0d12c779b1_story.html,6250307292_10154155907942293,,23,U.N. suspends aid convoys in Syria after deadly attack on relief shipment,33,21,1,72,4,215,101,59,0,4,https://www.washingtonpost.com/world/end-of-syria-cease-fire-marked-by-new-offensive-and-bombing-of-aid-convoy/2016/09/20/92aead0c-7eb7-11e6-ad0e-ab0d12c779b1_story.html?tid=sm_fb,The United Nations and other relief agencies suspended all humanitarian convoys across combat lines in Syria.,2016-09-20 15:30:00,link,2016-09-21-0850,wap,0.623255813953,0.153488372093
212,221,16.0,2016-09-20-0741,Wells Fargo CEO to apologize when he takes hot seat before Senate committee,wap,https://www.washingtonpost.com/news/get-there/wp/2016/09/20/wells-fargo-ceo-to-accept-full-responsibility-before-congress/,153,2016-09-20-0741-wap-16,19,135,0.140740740741,0.137214146701,0.992870681538,2016-09-20-0741-wap-16,https://www.washingtonpost.com/news/get-there/wp/2016/09/20/wells-fargo-ceo-to-accept-full-responsibility-before-congress/,6250307292_10154156646712293,,16,Wells Fargo CEO pummeled on Capitol Hill over multiyear scam,415,283,51,3548,321,4386,12,788,0,43,http://wapo.st/2cOEgVV,"""It is gutless leadership. You should resign; you should give back the money,"" Elizabeth Warren said.

Stumpf stumbled while trying to respond to Warren.",2016-09-20 18:53:37,link,2016-09-21-0850,wap,0.0973552211582,0.0946192430461
213,225,20.0,2016-09-20-0741,You’re at the final exam and never attended class. It’s that dream again.,wap,https://www.washingtonpost.com/national/health-science/youre-at-the-final-exam-and-never-attended-class-its-that-dream-again/2016/09/19/01255a6c-792f-11e6-beac-57a4a412e93a_story.html,174,2016-09-20-0741-wap-20,13,62,0.209677419355,0.194306420986,1.94485276964,2016-09-20-0741-wap-20,https://www.washingtonpost.com/national/health-science/youre-at-the-final-exam-and-never-attended-class-its-that-dream-again/2016/09/19/01255a6c-792f-11e6-beac-57a4a412e93a_story.html,6250307292_10154153410827293,3033.0,16,You're at the final exam and never attended class. It's that dream again.,2,263,108,2229,34,2486,4,1521,0,110,https://www.washingtonpost.com/national/health-science/youre-at-the-final-exam-and-never-attended-class-its-that-dream-again/2016/09/19/01255a6c-792f-11e6-beac-57a4a412e93a_story.html?tid=sm_fb,Most of us have had it -- but why?,2016-09-19 21:00:00,link,2016-09-20-1003,wap,0.00241351568785,0.000804505229284
214,227,22.0,2016-09-20-0741,The top 36 must-see items at the African American museum,wap,https://www.washingtonpost.com/graphics/lifestyle/national-museum-of-african-american-history-and-culture/must-see-exhibit-items/,149,2016-09-20-0741-wap-22,1,18,0.0555555555556,0.0633736332479,-0.238379028957,2016-09-20-0741-wap-22,https://www.washingtonpost.com/graphics/lifestyle/national-museum-of-african-american-history-and-culture/must-see-exhibit-items/,6250307292_10154155207362293,,12,The top 36 must-see items at the African American museum,0,9,0,177,14,194,0,89,0,3,https://www.washingtonpost.com/graphics/lifestyle/national-museum-of-african-american-history-and-culture/must-see-exhibit-items/?tid=sm_fb,36 of the most emotionally and historically resonant treasures in the collection that no visitor should miss.,2016-09-20 20:30:00,link,2016-09-21-0850,wap,0.0,0.0
215,232,27.0,2016-09-20-0741,‘You can sleep tonight knowing the Klan is awake.’ Fliers like these are showing up on lawns across the U.S.,wap,https://www.washingtonpost.com/news/morning-mix/wp/2016/09/20/you-can-sleep-tonight-knowing-the-klan-is-awake-fliers-like-these-are-showing-up-on-lawns-across-the-u-s/,96,2016-09-20-0741-wap-27,52,412,0.126213592233,0.125299602317,0.794202245495,2016-09-20-0741-wap-27,https://www.washingtonpost.com/news/morning-mix/wp/2016/09/20/you-can-sleep-tonight-knowing-the-klan-is-awake-fliers-like-these-are-showing-up-on-lawns-across-the-u-s/,6250307292_10154157813892293,,2,'You can sleep tonight knowing the Klan is awake.' Fliers like these are showing up on lawns across the U.S.,1247,371,20,479,6,2150,147,1776,0,251,https://www.washingtonpost.com/news/morning-mix/wp/2016/09/20/you-can-sleep-tonight-knowing-the-klan-is-awake-fliers-like-these-are-showing-up-on-lawns-across-the-u-s/?tid=sm_fb,Leaflets like this are showing up in states across the country.,2016-09-21 06:39:30,link,2016-09-21-0850,wap,0.648372093023,0.58
216,242,1.0,2016-09-20-0741,UN suspends all aid convoy movements in Syria after airstrike,gua,https://www.theguardian.com/world/2016/sep/20/un-suspends-all-aid-convoy-movements-in-syria-after-airstrike,231,2016-09-20-0741-gua-1,22,135,0.162962962963,0.158141456854,1.34182200055,2016-09-20-0741-gua-1,https://www.theguardian.com/world/2016/sep/20/un-suspends-all-aid-convoy-movements-in-syria-after-airstrike,10513336322_10154547614386323,,1,"Syrian ceasefire not dead, says US after aid convoy bombing",9,13,2,27,0,54,14,17,0,2,https://www.theguardian.com/world/2016/sep/20/un-suspends-all-aid-convoy-movements-in-syria-after-airstrike?CMP=fb_gu,"""Just when you think it cannot get any worse, the bar of depravity sinks lower,"" Ban Ki-moon said. 

US officials have held Moscow responsible for the attack, saying that Russia and the Syrian regime are the only other parties with aircraft, while Moscow has not conceded that the convoy was hit by an airstrike, claiming instead that the 18 lorries had ""caught fire"".",2016-09-20 14:20:00,link,2016-09-20-1540,gua,0.425925925926,0.166666666667
217,246,5.0,2016-09-20-0741,Theresa May dismisses threat of veto,gua,http://www.theguardian.com/politics/2016/sep/19/theresa-may-dismisses-threat-of-brexit-deal-veto,562,2016-09-20-0741-gua-5,5,81,0.0617283950617,0.0634571343752,-0.236986693857,2016-09-20-0741-gua-5,http://www.theguardian.com/politics/2016/sep/19/theresa-may-dismisses-threat-of-brexit-deal-veto,10513336322_10154544864861323,3359.0,27,Theresa May dismisses threat of Brexit deal veto,71,271,291,439,7,827,9,138,0,10,http://www.theguardian.com/politics/2016/sep/19/theresa-may-dismisses-threat-of-brexit-deal-veto?CMP=fb_gu,"""The 27 will sign up to a deal with us"".",2016-09-19 17:02:14,link,2016-09-20-1003,gua,0.0967351874244,0.0858524788392
218,247,6.0,2016-09-20-0741,"Incentivised reviews are warping product star ratings, report says",gua,https://www.theguardian.com/technology/2016/sep/20/incentivised-reviews-amazon-product-star-ratings,81,2016-09-20-0741-gua-6,7,62,0.112903225806,0.109022634663,0.522792814907,2016-09-20-0741-gua-6,https://www.theguardian.com/technology/2016/sep/20/incentivised-reviews-amazon-product-star-ratings,10513336322_10154546852801323,3332.0,0,"Incentivised reviews are warping Amazon's product star ratings, report says",0,3,0,38,2,40,0,1,0,0,https://www.theguardian.com/technology/2016/sep/20/incentivised-reviews-amazon-product-star-ratings?CMP=fb_gu,"""Consumers have growing distrust and even disdain for incentivised reviews, especially when it seems every single one is a glowing five-star review.""",2016-09-20 09:40:00,link,2016-09-20-1003,gua,0.0,0.0
219,251,10.0,2016-09-20-0741,Gun nut? I kind of take it as a term of endearment,gua,https://www.theguardian.com/us-news/2016/sep/20/gun-ownership-america-firearms-super-owners,120,2016-09-20-0741-gua-10,2,37,0.0540540540541,0.058873435681,-0.313417333708,2016-09-20-0741-gua-10,https://www.theguardian.com/us-news/2016/sep/20/gun-ownership-america-firearms-super-owners,10513336322_10154546414531323,,13,Meet America's gun super-owners – with an average of 17 firearms each,4,39,7,56,2,86,12,28,0,5,https://www.theguardian.com/us-news/2016/sep/20/gun-ownership-america-firearms-super-owners?CMP=fb_gu,"""It's like buying shoes.""",2016-09-20 10:40:01,link,2016-09-20-1540,gua,0.186046511628,0.046511627907
220,252,11.0,2016-09-20-0741,"With Facebook's flaws exposed, his silence is deafening",gua,https://www.theguardian.com/technology/2016/sep/19/facebook-censorship-mark-zuckerberg-terror-war-vietnam,645,2016-09-20-0741-gua-11,6,107,0.0560747663551,0.0578232667998,-0.330928318809,2016-09-20-0741-gua-11,https://www.theguardian.com/technology/2016/sep/19/facebook-censorship-mark-zuckerberg-terror-war-vietnam,10513336322_10154545817861323,3353.0,21,"With Facebook's flaws in the spotlight, Mark Zuckerberg's silence is deafening",7,31,3,248,8,283,13,85,0,4,https://www.theguardian.com/technology/2016/sep/19/facebook-censorship-mark-zuckerberg-terror-war-vietnam?CMP=fb_gu,"""When I wrote an open letter to Mark Zuckerberg earlier this month, I had three objectives: to stop Facebook's censorship of the documentary photo The Terror of War, to encourage debate on Facebook's ever more powerful role as the world's most important distributor of news and content, and my third and most important objective – to make Mark Zuckerberg personally engage in this issue. Here I have failed completely so far.""",2016-09-20 02:00:00,link,2016-09-20-1003,gua,0.0706713780919,0.0247349823322
221,253,12.0,2016-09-20-0741,Could the long war soon be over?,gua,https://www.theguardian.com/science/2016/sep/20/man-v-rat-war-could-the-long-war-soon-be-over,466,2016-09-20-0741-gua-12,47,295,0.159322033898,0.157143831156,1.32518714397,2016-09-20-0741-gua-12,https://www.theguardian.com/science/2016/sep/20/man-v-rat-war-could-the-long-war-soon-be-over,10513336322_10154546019736323,3348.0,16,Man v rat: could the long war soon be over?,0,42,4,275,5,307,0,116,0,23,https://www.theguardian.com/science/2016/sep/20/man-v-rat-war-could-the-long-war-soon-be-over?CMP=fb_gu,"""The obvious ways in which rats so well resemble humans: ferocity, omnivorousness, adaptability to all climes, migration from east to west in the life journey of their species, irresponsible fecundity in all seasons, with a seeming need to make genocidal war on their own kind.""",2016-09-20 04:00:01,link,2016-09-20-1003,gua,0.0,0.0
222,255,14.0,2016-09-20-0741,The secrets of Europe’s top education system,gua,https://www.theguardian.com/education/2016/sep/20/grammar-schools-play-europe-top-education-system-finland-daycare,7,2016-09-20-0741-gua-14,19,316,0.0601265822785,0.060644070843,-0.283892971963,2016-09-20-0741-gua-14,https://www.theguardian.com/education/2016/sep/20/grammar-schools-play-europe-top-education-system-finland-daycare,10513336322_10154545850271323,3352.0,20,The secrets of Europe's top education system,1,221,4,6111,489,6648,0,3259,0,43,https://www.theguardian.com/education/2016/sep/20/grammar-schools-play-europe-top-education-system-finland-daycare?CMP=fb_gu,No grammar schools... and lots of play.,2016-09-20 02:20:01,link,2016-09-20-1003,gua,0.000150421179302,0.000150421179302
223,256,15.0,2016-09-20-0741,If someone is looking for conflict I won’t shy away from it – ever,gua,https://www.theguardian.com/football/2016/sep/19/joey-barton-interview-conflict-rangers,144,2016-09-20-0741-gua-15,14,78,0.179487179487,0.169884638213,1.53763305296,2016-09-20-0741-gua-15,https://www.theguardian.com/football/2016/sep/19/joey-barton-interview-conflict-rangers,10513336322_10154544914536323,3349.0,17,Joey Barton: 'If someone is looking for conflict I won't shy away from it – ever' | Donald McRae,0,50,6,57,0,63,0,26,0,0,https://www.theguardian.com/football/2016/sep/19/joey-barton-interview-conflict-rangers?CMP=fb_gu,"""The tallest trees catch the most wind,"" Joey Barton says with a little smile. ""That comes with the territory of being me.""",2016-09-20 03:40:00,link,2016-09-20-1003,gua,0.0,0.0
224,420,12.0,2016-09-20-0741,Baron's daughter killed in Philippines,bbc,http://www.bbc.com/news/world-asia-37415500,679,2016-09-20-0741-bbc-12,3,15,0.2,0.157155509297,1.32538187051,2016-09-20-0741-bbc-12,http://www.bbc.com/news/world-asia-37415500,228735667216_10153934852377217,3281.0,10,British Baron's daughter killed amid Philippines drug war,73,527,53,4383,37,5381,398,473,0,441,http://bbc.in/2cYdfyb,"Maria Aurora Moynihan's body was found with a sign reading ""drug pusher to the celebrities you're next!"".",2016-09-20 02:45:47,link,2016-09-20-1003,bbc,0.0875301988478,0.0135662516261
225,261,20.0,2016-09-20-0741,"Get serious, Labour rebels, and deal with the Brexit catastrophe",gua,https://www.theguardian.com/commentisfree/2016/sep/20/get-serious-labour-rebels-deal-with-brexit-catastrophe,414,2016-09-20-0741-gua-20,8,68,0.117647058824,0.113552418827,0.598324459786,2016-09-20-0741-gua-20,https://www.theguardian.com/commentisfree/2016/sep/20/get-serious-labour-rebels-deal-with-brexit-catastrophe,10513336322_10154546281931323,3335.0,3,"Get serious, Labour rebels, and deal with the Brexit catastrophe",0,27,2,192,3,201,1,33,0,3,https://www.theguardian.com/commentisfree/2016/sep/20/get-serious-labour-rebels-deal-with-brexit-catastrophe?CMP=fb_gu,"""Stop obsessing about the party issues and devote your considerable talent and experience to the one thing that really matters – the fast-approaching catastrophe of Brexit.""",2016-09-20 08:40:01,link,2016-09-20-1003,gua,0.00497512437811,0.0
226,262,21.0,2016-09-20-0741,"Yes, I'll get gender surgery. But I may still be punished for my suicide attempt",gua,https://www.theguardian.com/commentisfree/2016/sep/20/chelsea-manning-gender-surgery-suicide-attempt-punishment,317,2016-09-20-0741-gua-21,12,82,0.146341463415,0.140228420966,1.04313203728,2016-09-20-0741-gua-21,https://www.theguardian.com/commentisfree/2016/sep/20/chelsea-manning-gender-surgery-suicide-attempt-punishment,10513336322_10154546336106323,,6,"Yes, I'll get gender surgery. But I may still be punished for my suicide attempt",1,7,0,48,2,66,13,14,0,2,https://www.theguardian.com/commentisfree/2016/sep/20/chelsea-manning-gender-surgery-suicide-attempt-punishment?CMP=fb_gu,"Chelsea E. Manning: ""I am not alone in my struggle. Suicide pervades the trans community. The risk among our trans siblings with no or inadequate treatment is staggering.""",2016-09-20 13:00:00,link,2016-09-20-1540,gua,0.212121212121,0.0151515151515
227,263,22.0,2016-09-20-0741,Corbyn victory? It’s a strangely liberating feeling,gua,https://www.theguardian.com/commentisfree/2016/sep/20/im-taking-my-vote-elsewhere-if-corbyn-wins,541,2016-09-20-0741-gua-22,15,54,0.277777777778,0.251311400087,2.89537925887,2016-09-20-0741-gua-22,https://www.theguardian.com/commentisfree/2016/sep/20/im-taking-my-vote-elsewhere-if-corbyn-wins,10513336322_10154546280116323,3341.0,9,Corbyn victory? It's a strangely liberating feeling,141,676,144,906,32,1240,7,174,0,10,https://www.theguardian.com/commentisfree/2016/sep/20/im-taking-my-vote-elsewhere-if-corbyn-wins?CMP=fb_gu,"""As soon as Jeremy Corbyn wins again, we're off, and we're taking our votes with us.""",2016-09-20 06:20:00,link,2016-09-20-1003,gua,0.11935483871,0.113709677419
228,264,23.0,2016-09-20-0741,Loneliness will be the next great moneyspinner,gua,https://www.theguardian.com/commentisfree/2016/sep/20/loneliness-next-great-moneyspinner,262,2016-09-20-0741-gua-23,15,88,0.170454545455,0.162631684497,1.41669406235,2016-09-20-0741-gua-23,https://www.theguardian.com/commentisfree/2016/sep/20/loneliness-next-great-moneyspinner,10513336322_10154545965711323,3346.0,14,Loneliness will be the next great moneyspinner,1,93,8,247,3,354,70,221,0,25,https://www.theguardian.com/commentisfree/2016/sep/20/loneliness-next-great-moneyspinner?CMP=fb_gu,"""If you've got the money, you can now Rent-a-Friend, pay for cuddles, or dine with strangers. Our reaction to these services tends to vary, in keeping with how intimate they are – cuddle parties seem weirder than dinner parties – but the basic trade-off of cash for connection is the same in each case.

And is there really anything wrong with these services?""",2016-09-20 04:40:00,link,2016-09-20-1003,gua,0.200564971751,0.00282485875706
229,267,26.0,2016-09-20-0741,"Allow failing schools, not grammars, first choice of the brightest pupils",gua,https://www.theguardian.com/education/2016/sep/20/failing-schools-grammars-choice-brightest-pupils,151,2016-09-20-0741-gua-26,0,23,0.0,0.0213727561501,-0.938720418104,2016-09-20-0741-gua-26,https://www.theguardian.com/education/2016/sep/20/failing-schools-grammars-choice-brightest-pupils,10513336322_10154546030861323,,22,"Allow failing schools, not grammars, first choice of the brightest pupils",12,39,1,201,8,223,1,27,0,0,https://www.theguardian.com/education/2016/sep/20/failing-schools-grammars-choice-brightest-pupils?CMP=fb_gu,"""The millions of comprehensively educated people like me need to point out that no one should patronise us for where we went to school. Ours were the ones that really did work with everyone. Let's celebrate that fact.""",2016-09-21 01:00:42,link,2016-09-21-0850,gua,0.0582959641256,0.0538116591928
230,283,42.0,2016-09-20-0741,French hitchhiker 'goes berserk' after four days stuck without a lift,gua,https://www.theguardian.com/world/2016/sep/20/french-hitchhiker-goes-beserk-new-zealand-four-days-stuck-without-a-lift,569,2016-09-20-0741-gua-42,36,142,0.253521126761,0.243892854284,2.77167911182,2016-09-20-0741-gua-42,https://www.theguardian.com/world/2016/sep/20/french-hitchhiker-goes-beserk-new-zealand-four-days-stuck-without-a-lift,10513336322_10154545865911323,3354.0,22,French hitchhiker 'goes berserk' in New Zealand after four days stuck without a lift,7,807,1870,3078,29,5122,16,1146,0,123,https://www.theguardian.com/world/2016/sep/20/french-hitchhiker-goes-beserk-new-zealand-four-days-stuck-without-a-lift?CMP=fb_gu,"""Oh he threw an absolute hissy fit; he was lying prone on the road screaming that New Zealanders were assholes and he couldn't wait to get back to Europe.""",2016-09-20 01:46:49,link,2016-09-20-1003,gua,0.00449043342444,0.00136665365092
231,288,47.0,2016-09-20-0741,Inside houseboats on the river Thames,gua,https://www.theguardian.com/artanddesign/gallery/2016/sep/20/houseboats-river-thames-in-pictures-life-afloat-katherine-fawssett,576,2016-09-20-0741-gua-47,2,68,0.0294117647059,0.0349704042449,-0.711987158851,2016-09-20-0741-gua-47,https://www.theguardian.com/artanddesign/gallery/2016/sep/20/houseboats-river-thames-in-pictures-life-afloat-katherine-fawssett,10513336322_10154545974686323,3344.0,12,Inside houseboats on the river Thames – in pictures,0,165,1,1006,110,1142,0,400,0,25,https://www.theguardian.com/artanddesign/gallery/2016/sep/20/houseboats-river-thames-in-pictures-life-afloat-katherine-fawssett?CMP=fb_gu,Go with the flow.,2016-09-20 05:20:01,link,2016-09-20-1003,gua,0.0,0.0
232,306,65.0,2016-09-20-0741,"George H W Bush backing Clinton, claims Kennedy",gua,https://www.theguardian.com/us-news/2016/sep/20/george-h-w-bush-voting-for-hillary-claims-member-of-kennedy-family,724,2016-09-20-0741-gua-65,29,353,0.0821529745042,0.0821082952539,0.0740110952749,2016-09-20-0741-gua-65,https://www.theguardian.com/us-news/2016/sep/20/george-h-w-bush-voting-for-hillary-claims-member-of-kennedy-family,10513336322_10154545934876323,3337.0,5,"George H W Bush 'voting for Hillary', claims member of Kennedy family",2,62,46,460,16,533,0,76,0,9,https://www.theguardian.com/us-news/2016/sep/20/george-h-w-bush-voting-for-hillary-claims-member-of-kennedy-family?CMP=fb_gu,"""The President told me he is voting for Hillary!!""",2016-09-20 08:00:01,link,2016-09-20-1003,gua,0.00375234521576,0.00375234521576
233,311,70.0,2016-09-20-0741,Animal portraits,gua,https://www.theguardian.com/world/gallery/2016/sep/20/ordinary-creatures-animal-portraits,32,2016-09-20-0741-gua-70,2,33,0.0606060606061,0.0645681072685,-0.218461835492,2016-09-20-0741-gua-70,https://www.theguardian.com/world/gallery/2016/sep/20/ordinary-creatures-animal-portraits,10513336322_10154546202431323,3342.0,10,'Ordinary Creatures' – animal portraits,0,44,1,468,55,527,0,124,0,3,https://www.theguardian.com/world/gallery/2016/sep/20/ordinary-creatures-animal-portraits?CMP=fb_gu,"""Cows are huge and nervous, pigs are grumpy, chickens can run really fast. Even cats can be aloof. The way around this is to find the one thing that will hold their attention and keep them calm.""",2016-09-20 06:00:00,link,2016-09-20-1003,gua,0.0,0.0
234,315,74.0,2016-09-20-0741,2016 Woodland Trust tree of the year shortlist,gua,https://www.theguardian.com/environment/gallery/2016/sep/19/2016-woodland-trust-tree-of-the-year-shortlist-in-pictures,624,2016-09-20-0741-gua-74,2,44,0.0454545454545,0.0510016556309,-0.44467491108,2016-09-20-0741-gua-74,https://www.theguardian.com/environment/gallery/2016/sep/19/2016-woodland-trust-tree-of-the-year-shortlist-in-pictures,10513336322_10154543602441323,1811.0,15,2016 Woodland Trust tree of the year shortlist - in pictures,0,15,0,139,11,152,1,47,0,1,https://www.theguardian.com/environment/gallery/2016/sep/19/2016-woodland-trust-tree-of-the-year-shortlist-in-pictures?CMP=fb_gu,"Who get's your vote for the 2016 tree of the year?

Pictured: The Sycamore Gap tree, Hadrian's Wall, Northumberland.",2016-09-19 11:20:00,link,2016-09-19-1723,gua,0.00657894736842,0.0
235,320,5.0,2016-09-20-0741,How Police Tracked Down Bombing Suspect,wsj,http://www.wsj.com/articles/manhunt-snares-new-york-city-bomb-suspect-1474332233,245,2016-09-20-0741-wsj-5,6,77,0.0779220779221,0.0781469918827,0.00795855310196,2016-09-20-0741-wsj-5,http://www.wsj.com/articles/manhunt-snares-new-york-city-bomb-suspect-1474332233,8304333127_10154707375593128,3260.0,27,Manhunt Snares New York City Bomb Suspect,2,19,5,112,5,126,0,18,0,2,http://on.wsj.com/2d6WEvt,"Tech, tips and more than a little luck led to the capture of N.Y. bombing suspect Ahmad Khan Rahami. Prosecutors in New Jersey charged Mr. Rahami late Monday with the attempted murder of police officers in the shootout.",2016-09-19 20:00:04,link,2016-09-20-1003,wsj,0.015873015873,0.015873015873
